year,fc_geoid,fc_geo_type,census_denom_year,crime_prop_num,crime_viol_num,crime_all_num,population,crime_prop_rt,crime_viol_rt,crime_all_rt
2007,36061016900,tract,2000,58,14,72,8641,6.71218609,1.620182849,8.332368939
2007,36061017000,tract,2000,48,47,95,8157,5.884516366,5.761922275,11.64643864
2007,36061017100,tract,2000,82,14,96,9623,8.521251169,1.454847761,9.97609893
2007,36061017201,tract,2000,48,62,110,4365,10.99656357,14.20389462,25.20045819
2007,36061017202,tract,2000,17,17,34,893,19.03695409,19.03695409,38.07390817
2007,36061017300,tract,2000,52,13,65,8991,5.783561339,1.445890335,7.229451674
2007,36061017401,tract,2000,25,35,60,5821,4.294794709,6.012712592,10.3075073
2007,36061017402,tract,2000,9,11,20,2173,4.141739531,5.062126093,9.203865624
2007,36061017500,tract,2000,63,21,84,10725,5.874125874,1.958041958,7.832167832
2007,36061017700,tract,2000,65,30,95,9618,6.75816178,3.119151591,9.877313371
2007,36061017800,tract,2000,41,29,70,4096,10.00976563,7.080078125,17.08984375
2007,36061017900,tract,2000,71,17,88,9497,7.476045067,1.79003896,9.266084027
2007,36061018000,tract,2000,32,50,82,7851,4.075913896,6.368615463,10.44452936
2007,36061018100,tract,2000,35,13,48,9082,3.853776701,1.431402775,5.285179476
2007,36061018200,tract,2000,91,85,176,6859,13.26724012,12.39247704,25.65971716
2007,36061018300,tract,2000,129,42,171,9112,14.1571554,4.609306409,18.76646181
2007,36061018400,tract,2000,35,55,90,6006,5.827505828,9.157509158,14.98501499
2007,36061018500,tract,2000,16,4,20,3783,4.229447528,1.057361882,5.286809411
2007,36061018600,tract,2000,18,38,56,5736,3.138075314,6.624825662,9.762900976
2007,36061018700,tract,2000,64,21,85,9806,6.526616357,2.141545992,8.66816235
2007,36061018800,tract,2000,71,59,130,6471,10.97202905,9.117601607,20.08963066
2007,36061018900,tract,2000,84,72,156,11883,7.068921989,6.059075991,13.12799798
2007,36061019000,tract,2000,16,26,42,1818,8.800880088,14.30143014,23.10231023
2007,36061019100,tract,2000,64,31,95,9077,7.050787705,3.415225295,10.466013
2007,36061019200,tract,2000,21,18,39,3818,5.500261917,4.714510215,10.21477213
2007,36061019300,tract,2000,43,39,82,9416,4.566694987,4.141886151,8.708581138
2007,36061019400,tract,2000,35,52,87,6845,5.113221329,7.596785975,12.7100073
2007,36061019500,tract,2000,56,35,91,8067,6.941861907,4.338663692,11.2805256
2007,36061019600,tract,2000,103,84,187,3751,27.45934417,22.39402826,49.85337243
2007,36061019701,tract,2000,30,11,41,23,1304.347826,478.2608696,1782.608696
2007,36061019702,tract,2000,12,9,21,2088,5.747126437,4.310344828,10.05747126
2007,36061019800,tract,2000,51,39,90,1517,33.61898484,25.70863546,59.3276203
2007,36061019900,tract,2000,63,15,78,9077,6.940619147,1.652528368,8.593147516
2007,36061020000,tract,2000,42,19,61,2413,17.40571902,7.874015748,25.27973477
2007,36061020101,tract,2000,19,3,22,2215,8.577878104,1.354401806,9.93227991
2007,36061020102,tract,2000,12,23,35,3594,3.338898164,6.399554814,9.738452977
2007,36061020200,tract,2000,18,13,31,512,35.15625,25.390625,60.546875
2007,36061020300,tract,2000,41,6,47,3583,11.44292492,1.674574379,13.1174993
2007,36061020400,tract,2000,15,17,32,2799,5.359056806,6.073597713,11.43265452
2007,36061020500,tract,2000,42,8,50,5113,8.214355564,1.564639155,9.778994719
2007,36061020600,tract,2000,36,28,64,2310,15.58441558,12.12121212,27.70562771
2007,36061020701,tract,2000,12,2,14,2548,4.709576138,0.784929356,5.494505495
2007,36061020702,tract,2000,13,10,23,1936,6.714876033,5.165289256,11.88016529
2007,36061020800,tract,2000,39,35,74,4071,9.579955785,8.597396217,18.177352
2007,36061020901,tract,2000,33,48,81,3448,9.570765661,13.92111369,23.49187935
2007,36061020902,tract,2000,50,34,84,1006,49.70178926,33.7972167,83.49900596
2007,36061021000,tract,2000,29,40,69,6623,4.378680356,6.039559112,10.41823947
2007,36061021100,tract,2000,56,38,94,10716,5.225830534,3.546099291,8.771929825
2007,36061021200,tract,2000,48,31,79,4166,11.52184349,7.44119059,18.96303409
2007,36061021301,tract,2000,26,25,51,4543,5.723090469,5.502971605,11.22606207
2007,36061021302,tract,2000,8,12,20,256,31.25,46.875,78.125
2007,36061021400,tract,2000,22,16,38,3161,6.959822841,5.061689339,12.02151218
2007,36061021600,tract,2000,33,75,108,7986,4.132231405,9.391435011,13.52366642
2007,36061021701,tract,2000,19,43,62,1399,13.58112938,30.73624017,44.31736955
2007,36061021702,tract,2000,18,14,32,2669,6.744098913,5.245410266,11.98950918
2007,36061021800,tract,2000,58,68,126,5018,11.5583898,13.55121562,25.10960542
2007,36061021900,tract,2000,91,87,178,6423,14.16783435,13.5450724,27.71290674
2007,36061022000,tract,2000,33,36,69,5068,6.511444357,7.103393844,13.6148382
2007,36061022101,tract,2000,27,24,51,474,56.96202532,50.63291139,107.5949367
2007,36061022102,tract,2000,19,22,41,2050,9.268292683,10.73170732,20
2007,36061022200,tract,2000,99,76,175,2412,41.04477612,31.50912106,72.55389718
2007,36061022301,tract,2000,69,69,138,8410,8.20451843,8.20451843,16.40903686
2007,36061022302,tract,2000,11,6,17,3997,2.752064048,1.501125844,4.253189892
2007,36061022400,tract,2000,47,60,107,6211,7.567219449,9.660280148,17.2274996
2007,36061022500,tract,2000,50,60,110,11108,4.501260353,5.401512423,9.902772776
2007,36061022600,tract,2000,38,35,73,3601,10.55262427,9.719522355,20.27214663
2007,36061022701,tract,2000,45,59,104,4721,9.531878839,12.49735226,22.0292311
2007,36061022702,tract,2000,23,34,57,942,24.41613588,36.09341826,60.50955414
2007,36061022800,tract,2000,74,63,137,4636,15.96203624,13.58930112,29.55133736
2007,36061022900,tract,2000,53,85,138,8843,5.99344114,9.612122583,15.60556372
2007,36061023000,tract,2000,76,58,134,7965,9.541745135,7.281858129,16.82360326
2007,36061023101,tract,2000,47,78,125,5961,7.884583124,13.08505284,20.96963597
2007,36061023102,tract,2000,14,16,30,990,14.14141414,16.16161616,30.3030303
2007,36061023200,tract,2000,63,62,125,8344,7.55033557,7.430488974,14.98082454
2007,36061023300,tract,2000,25,46,71,6054,4.129501156,7.598282128,11.72778328
2007,36061023400,tract,2000,27,47,74,3530,7.648725212,13.31444759,20.9631728
2007,36061023501,tract,2000,41,53,94,6134,6.684056081,8.640365178,15.32442126
2007,36061023502,tract,2000,19,13,32,2040,9.31372549,6.37254902,15.68627451
2007,36061023600,tract,2000,46,68,114,5688,8.087201125,11.95499297,20.04219409
2007,36061023700,tract,2000,41,50,91,7260,5.64738292,6.887052342,12.53443526
2007,36061023800,tract,2000,38,15,53,9520,3.991596639,1.575630252,5.567226891
2007,36061023900,tract,2000,21,24,45,2686,7.8183172,8.935219657,16.75353686
2007,36061024000,tract,2000,10,30,40,1386,7.215007215,21.64502165,28.86002886
2007,36061024100,tract,2000,33,46,79,8295,3.978300181,5.545509343,9.523809524
2007,36061024301,tract,2000,28,31,59,4296,6.517690875,7.216014898,13.73370577
2007,36061024302,tract,2000,27,72,99,7386,3.655564582,9.748172218,13.4037368
2007,36061024500,tract,2000,76,78,154,15838,4.79858568,4.924864251,9.723449931
2007,36061024700,tract,2000,30,10,40,7756,3.867973182,1.289324394,5.157297576
2007,36061024900,tract,2000,19,24,43,1150,16.52173913,20.86956522,37.39130435
2007,36061025100,tract,2000,55,27,82,2995,18.3639399,9.015025042,27.37896494
2007,36061025300,tract,2000,47,39,86,12753,3.685407355,3.058103976,6.743511331
2007,36061025500,tract,2000,58,33,91,6884,8.425334108,4.793724579,13.21905869
2007,36061026100,tract,2000,53,51,104,13080,4.051987768,3.899082569,7.951070336
2007,36061026300,tract,2000,43,37,80,9811,4.382835593,3.771277138,8.154112731
2007,36061026500,tract,2000,63,24,87,8014,7.861242825,2.994759171,10.856002
2007,36061026700,tract,2000,9,2,11,1923,4.680187207,1.040041602,5.720228809
2007,36061026900,tract,2000,74,81,155,9931,7.451414762,8.15627832,15.60769308
2007,36061027100,tract,2000,102,57,159,8897,11.46453861,6.406653928,17.87119254
2007,36061027300,tract,2000,53,14,67,6265,8.459696728,2.234636872,10.6943336
2007,36061027500,tract,2000,10,NA,NA,2718,3.679175865,NA,NA
2007,36061027700,tract,2000,68,37,105,8112,8.382642998,4.561143984,12.94378698
2007,36061027900,tract,2000,55,46,101,11764,4.675280517,3.910234614,8.585515131
2007,36061028100,tract,2000,12,2,14,2539,4.726270185,0.787711698,5.513981883
2007,36061028300,tract,2000,26,19,45,8370,3.106332139,2.270011947,5.376344086
2007,36061028500,tract,2000,18,32,50,8391,2.145155524,3.81360982,5.958765344
2007,36061028700,tract,2000,36,20,56,4547,7.917308115,4.398504508,12.31581262
2007,36061028900,tract,2000,38,29,67,3974,9.562154001,7.297433317,16.85958732
2007,36061029100,tract,2000,64,39,103,12413,5.155884959,3.141867397,8.297752356
2007,36061029300,tract,2000,51,53,104,9522,5.356017643,5.566057551,10.92207519
2007,36061029500,tract,2000,41,27,68,7588,5.403268318,3.558249868,8.961518187
2007,36061029700,tract,2000,11,5,16,0,NA,NA,NA
2007,36061030100,tract,2000,12,3,15,6,2000,500,2500
2007,36061030300,tract,2000,49,6,55,4178,11.72809957,1.436093825,13.16419339
2007,36061030700,tract,2000,11,3,14,3586,3.067484663,0.836586726,3.904071389
2007,36061030900,tract,2000,48,36,84,7820,6.138107417,4.603580563,10.74168798
2007,36061031100,tract,2000,18,26,44,19,947.3684211,1368.421053,2315.789474
2007,36061031300,tract,2000,16,10,26,113,141.5929204,88.49557522,230.0884956
2007,36061031500,tract,2000,25,18,43,68,367.6470588,264.7058824,632.3529412
2007,36061031701,tract,2000,87,7,94,7951,10.94201987,0.880392403,11.82241228
2007,36061031702,tract,2000,23,5,28,3,7666.666667,1666.666667,9333.333333
2007,36061031900,tract,2000,26,3,29,332,78.31325301,9.036144578,87.34939759
2007,36081000100,tract,2000,70,9,79,1370,51.09489051,6.569343066,57.66423358
2007,36081000200,tract,2000,20,3,23,2941,6.800408024,1.020061204,7.820469228
2007,36081000400,tract,2000,34,29,63,4747,7.162418369,6.10912155,13.27153992
2007,36081000600,tract,2000,36,17,53,3717,9.685230024,4.573580845,14.25881087
2007,36081000700,tract,2000,64,21,85,4030,15.8808933,5.210918114,21.09181141
2007,36081000800,tract,2000,22,9,31,3186,6.905210295,2.824858757,9.730069052
2007,36081001000,tract,2000,35,13,48,3170,11.04100946,4.100946372,15.14195584
2007,36081001200,tract,2000,37,10,47,3797,9.744535159,2.633658151,12.37819331
2007,36081001400,tract,2000,30,4,34,3268,9.179926561,1.223990208,10.40391677
2007,36081001600,tract,2000,28,9,37,2688,10.41666667,3.348214286,13.76488095
2007,36081001800,tract,2000,12,12,24,2795,4.293381038,4.293381038,8.586762075
2007,36081001900,tract,2000,84,17,101,794,105.7934509,21.41057935,127.2040302
2007,36081002000,tract,2000,10,1,11,1332,7.507507508,0.750750751,8.258258258
2007,36081002200,tract,2000,17,11,28,2409,7.056870071,4.566210046,11.62308012
2007,36081002400,tract,2000,18,3,21,2163,8.321775312,1.386962552,9.708737864
2007,36081002500,tract,2000,28,41,69,6597,4.244353494,6.214946188,10.45929968
2007,36081002600,tract,2000,11,8,19,2132,5.159474672,3.752345216,8.911819887
2007,36081002700,tract,2000,31,14,45,293,105.8020478,47.78156997,153.5836177
2007,36081002800,tract,2000,25,12,37,3083,8.108984755,3.892312682,12.00129744
2007,36081002900,tract,2000,30,12,42,1430,20.97902098,8.391608392,29.37062937
2007,36081003000,tract,2000,10,3,13,1364,7.331378299,2.19941349,9.530791789
2007,36081003100,tract,2000,33,11,44,1736,19.00921659,6.33640553,25.34562212
2007,36081003200,tract,2000,18,7,25,1547,11.6354234,4.524886878,16.16031028
2007,36081003400,tract,2000,14,21,35,2332,6.003430532,9.005145798,15.00857633
2007,36081003500,tract,2000,11,1,12,320,34.375,3.125,37.5
2007,36081003600,tract,2000,17,10,27,3099,5.485640529,3.22684737,8.712487899
2007,36081003700,tract,2000,9,6,15,1414,6.364922207,4.243281471,10.60820368
2007,36081003800,tract,2000,14,6,20,2213,6.326253954,2.711251695,9.037505648
2007,36081003900,tract,2000,11,1,12,1516,7.255936675,0.659630607,7.915567282
2007,36081004001,tract,2000,20,5,25,1786,11.19820829,2.799552072,13.99776036
2007,36081004002,tract,2000,19,9,28,1254,15.15151515,7.177033493,22.32854864
2007,36081004100,tract,2000,12,7,19,925,12.97297297,7.567567568,20.54054054
2007,36081004200,tract,2000,25,13,38,3740,6.684491979,3.475935829,10.16042781
2007,36081004300,tract,2000,18,12,30,2571,7.001166861,4.667444574,11.66861144
2007,36081004401,tract,2000,40,16,56,3139,12.74291176,5.097164702,17.84007646
2007,36081004402,tract,2000,2,5,7,146,13.69863014,34.24657534,47.94520548
2007,36081004500,tract,2000,31,21,52,3165,9.794628752,6.63507109,16.42969984
2007,36081004700,tract,2000,18,9,27,4436,4.057709648,2.028854824,6.086564472
2007,36081004900,tract,2000,17,4,21,560,30.35714286,7.142857143,37.5
2007,36081005000,tract,2000,NA,3,NA,105,NA,28.57142857,NA
2007,36081005100,tract,2000,25,12,37,2526,9.897070467,4.750593824,14.64766429
2007,36081005200,tract,2000,25,8,33,2415,10.35196687,3.3126294,13.66459627
2007,36081005300,tract,2000,45,26,71,5966,7.542742206,4.35802883,11.90077104
2007,36081005400,tract,2000,48,25,73,5247,9.14808462,4.764627406,13.91271203
2007,36081005500,tract,2000,35,9,44,1216,28.78289474,7.401315789,36.18421053
2007,36081005700,tract,2000,57,17,74,4904,11.62316476,3.466557912,15.08972268
2007,36081005800,tract,2000,58,14,72,5569,10.41479619,2.513916322,12.92871252
2007,36081005900,tract,2000,28,14,42,4779,5.858966311,2.929483155,8.788449466
2007,36081006100,tract,2000,34,14,48,6749,5.037783375,2.07438139,7.112164765
2007,36081006200,tract,2000,56,17,73,11309,4.951808294,1.503227518,6.455035812
2007,36081006300,tract,2000,49,10,59,7029,6.971119647,1.422677479,8.393797126
2007,36081006500,tract,2000,120,32,152,8790,13.65187713,3.640500569,17.2923777
2007,36081006700,tract,2000,13,3,16,960,13.54166667,3.125,16.66666667
2007,36081006900,tract,2000,24,18,42,4537,5.289839101,3.967379326,9.257218426
2007,36081007100,tract,2000,41,12,53,4572,8.967629046,2.624671916,11.59230096
2007,36081007300,tract,2000,20,4,24,4881,4.097521,0.8195042,4.9170252
2007,36081007500,tract,2000,24,11,35,4518,5.312084993,2.434705622,7.746790615
2007,36081007700,tract,2000,15,18,33,1330,11.27819549,13.53383459,24.81203008
2007,36081007900,tract,2000,21,13,34,3489,6.018916595,3.725995987,9.744912582
2007,36081008100,tract,2000,17,8,25,978,17.38241309,8.1799591,25.56237219
2007,36081008300,tract,2000,23,15,38,3114,7.385998715,4.816955684,12.2029544
2007,36081008600,tract,2000,23,26,49,2703,8.509064003,9.618941916,18.12800592
2007,36081008700,tract,2000,26,23,49,4545,5.720572057,5.060506051,10.78107811
2007,36081008800,tract,2000,30,6,36,3035,9.884678748,1.97693575,11.8616145
2007,36081009100,tract,2000,13,1,14,2731,4.760161113,0.366166239,5.126327353
2007,36081009400,tract,2000,20,19,39,3105,6.441223833,6.119162641,12.56038647
2007,36081009500,tract,2000,15,3,18,2742,5.470459519,1.094091904,6.564551422
2007,36081009600,tract,2000,20,5,25,3378,5.920663114,1.480165779,7.400828893
2007,36081009700,tract,2000,15,2,17,3593,4.174784303,0.556637907,4.73142221
2007,36081009800,tract,2000,31,18,49,2944,10.5298913,6.114130435,16.64402174
2007,36081009900,tract,2000,3,3,6,0,NA,NA,NA
2007,36081010000,tract,2000,31,9,40,3475,8.920863309,2.589928058,11.51079137
2007,36081010100,tract,2000,17,7,24,3002,5.662891406,2.331778814,7.99467022
2007,36081010200,tract,2000,21,13,34,2738,7.669831994,4.747991234,12.41782323
2007,36081010300,tract,2000,15,3,18,4847,3.094697751,0.61893955,3.713637301
2007,36081010400,tract,2000,22,18,40,3481,6.320022982,5.170927894,11.49095088
2007,36081010500,tract,2000,15,6,21,4705,3.188097768,1.275239107,4.463336876
2007,36081010600,tract,2000,28,17,45,3482,8.041355543,4.88225158,12.92360712
2007,36081010700,tract,2000,21,3,24,119,176.4705882,25.21008403,201.6806723
2007,36081010800,tract,2000,22,16,38,3035,7.248764415,5.271828666,12.52059308
2007,36081011000,tract,2000,21,8,29,3101,6.772009029,2.579812964,9.351821993
2007,36081011100,tract,2000,11,4,15,3132,3.512132822,1.277139208,4.789272031
2007,36081011200,tract,2000,38,19,57,2246,16.91896705,8.459483526,25.37845058
2007,36081011300,tract,2000,18,1,19,5256,3.424657534,0.190258752,3.614916286
2007,36081011400,tract,2000,12,9,21,1120,10.71428571,8.035714286,18.75
2007,36081011500,tract,2000,58,16,74,3685,15.7394844,4.34192673,20.08141113
2007,36081011600,tract,2000,15,11,26,2066,7.260406583,5.324298161,12.58470474
2007,36081011700,tract,2000,21,6,27,4366,4.80989464,1.374255612,6.184150252
2007,36081011800,tract,2000,13,6,19,2425,5.360824742,2.474226804,7.835051546
2007,36081011900,tract,2000,14,2,16,1975,7.088607595,1.012658228,8.101265823
2007,36081012000,tract,2000,22,16,38,2539,8.664828673,6.30169358,14.96652225
2007,36081012100,tract,2000,12,6,18,2570,4.6692607,2.33463035,7.003891051
2007,36081012200,tract,2000,54,35,89,3101,17.4137375,11.28668172,28.70041922
2007,36081012300,tract,2000,20,2,22,3283,6.091989034,0.609198903,6.701187938
2007,36081012400,tract,2000,20,15,35,2936,6.811989101,5.108991826,11.92098093
2007,36081012601,tract,2000,14,8,22,2434,5.751848809,3.286770748,9.038619556
2007,36081012602,tract,2000,16,11,27,2536,6.309148265,4.337539432,10.6466877
2007,36081012800,tract,2000,22,3,25,2073,10.61263869,1.447178003,12.05981669
2007,36081013000,tract,2000,11,3,14,1670,6.586826347,1.796407186,8.383233533
2007,36081013200,tract,2000,20,11,31,1785,11.20448179,6.162464986,17.36694678
2007,36081013400,tract,2000,13,6,19,5522,2.354219486,1.08656284,3.440782325
2007,36081013500,tract,2000,8,NA,NA,1764,4.535147392,NA,NA
2007,36081013600,tract,2000,19,1,20,2181,8.711600183,0.458505273,9.170105456
2007,36081013700,tract,2000,16,2,18,1474,10.85481682,1.356852103,12.21166893
2007,36081013800,tract,2000,14,6,20,3606,3.882418192,1.663893511,5.546311703
2007,36081014000,tract,2000,23,8,31,4183,5.498446091,1.912502988,7.41094908
2007,36081014100,tract,2000,11,3,14,1970,5.583756345,1.52284264,7.106598985
2007,36081014201,tract,2000,31,16,47,4374,7.087334248,3.657978967,10.74531321
2007,36081014202,tract,2000,36,27,63,2953,12.19099221,9.143244158,21.33423637
2007,36081014300,tract,2000,33,4,37,4509,7.318695941,0.88711466,8.205810601
2007,36081014400,tract,2000,12,12,24,1966,6.103763988,6.103763988,12.20752798
2007,36081014500,tract,2000,10,3,13,2282,4.382120947,1.314636284,5.69675723
2007,36081014700,tract,2000,32,16,48,3268,9.791921665,4.895960832,14.6878825
2007,36081014800,tract,2000,20,9,29,2276,8.787346221,3.9543058,12.74165202
2007,36081014900,tract,2000,12,5,17,3133,3.830194702,1.595914459,5.426109161
2007,36081015000,tract,2000,24,8,32,2518,9.531374106,3.177124702,12.70849881
2007,36081015100,tract,2000,21,6,27,3148,6.67090216,1.905972046,8.576874206
2007,36081015200,tract,2000,25,8,33,2662,9.391435011,3.005259204,12.39669421
2007,36081015300,tract,2000,18,7,25,2622,6.864988558,2.669717773,9.534706331
2007,36081015400,tract,2000,27,14,41,2362,11.43099069,5.927180356,17.35817104
2007,36081015500,tract,2000,66,23,89,2675,24.6728972,8.598130841,33.27102804
2007,36081015600,tract,2000,15,21,36,3429,4.374453193,6.124234471,10.49868766
2007,36081015700,tract,2000,32,8,40,1635,19.57186544,4.892966361,24.4648318
2007,36081015800,tract,2000,78,69,147,8761,8.903093254,7.875813263,16.77890652
2007,36081015900,tract,2000,39,8,47,4754,8.203618006,1.682793437,9.886411443
2007,36081016100,tract,2000,17,9,26,2908,5.845942228,3.094910591,8.94085282
2007,36081016300,tract,2000,55,17,72,4546,12.09854817,3.739551254,15.83809943
2007,36081016400,tract,2000,18,15,33,3607,4.990296645,4.158580538,9.148877183
2007,36081016600,tract,2000,31,30,61,3723,8.326618319,8.058017728,16.38463605
2007,36081016800,tract,2000,10,7,17,2943,3.397893306,2.378525314,5.77641862
2007,36081016900,tract,2000,34,7,41,5579,6.094282129,1.254705144,7.348987274
2007,36081017000,tract,2000,28,13,41,2375,11.78947368,5.473684211,17.26315789
2007,36081017100,tract,2000,74,9,83,21,3523.809524,428.5714286,3952.380952
2007,36081017200,tract,2000,15,5,20,2230,6.726457399,2.242152466,8.968609865
2007,36081017400,tract,2000,14,7,21,2396,5.843071786,2.921535893,8.764607679
2007,36081017600,tract,2000,11,5,16,2011,5.469915465,2.486325211,7.956240676
2007,36081017800,tract,2000,15,10,25,1911,7.849293564,5.232862376,13.08215594
2007,36081017900,tract,2000,68,13,81,1135,59.91189427,11.45374449,71.36563877
2007,36081018000,tract,2000,16,8,24,1099,14.55868972,7.279344859,21.83803458
2007,36081018100,tract,2000,47,8,55,8915,5.27201346,0.897363993,6.169377454
2007,36081018200,tract,2000,23,26,49,2238,10.27703307,11.61751564,21.8945487
2007,36081018300,tract,2000,53,20,73,6766,7.833284067,2.955956252,10.78924032
2007,36081018401,tract,2000,21,48,69,2370,8.860759494,20.25316456,29.11392405
2007,36081018402,tract,2000,16,12,28,2186,7.319304666,5.4894785,12.80878317
2007,36081018500,tract,2000,36,8,44,7729,4.657782378,1.035062751,5.692845129
2007,36081018600,tract,2000,18,8,26,1742,10.33295063,4.592422503,14.92537313
2007,36081018700,tract,2000,26,8,34,3142,8.274984087,2.54614895,10.82113304
2007,36081018800,tract,2000,12,3,15,1266,9.478672986,2.369668246,11.84834123
2007,36081018900,tract,2000,22,6,28,3594,6.1213133,1.669449082,7.790762382
2007,36081019000,tract,2000,36,18,54,2226,16.17250674,8.086253369,24.25876011
2007,36081019100,tract,2000,11,5,16,615,17.88617886,8.130081301,26.01626016
2007,36081019200,tract,2000,13,8,21,2000,6.5,4,10.5
2007,36081019401,tract,2000,11,NA,NA,1107,9.936766034,NA,NA
2007,36081019402,tract,2000,14,3,17,1643,8.520998174,1.82592818,10.34692635
2007,36081019600,tract,2000,30,20,50,2695,11.13172542,7.421150278,18.5528757
2007,36081019700,tract,2000,34,4,38,719,47.28789986,5.563282337,52.8511822
2007,36081019800,tract,2000,29,21,50,2782,10.42415528,7.54852624,17.97268152
2007,36081020200,tract,2000,6,5,11,1409,4.258339248,3.54861604,7.806955287
2007,36081020400,tract,2000,21,21,42,1912,10.9832636,10.9832636,21.9665272
2007,36081020501,tract,2000,21,NA,NA,338,62.13017751,NA,NA
2007,36081020502,tract,2000,10,2,12,903,11.07419712,2.214839424,13.28903654
2007,36081020600,tract,2000,17,7,24,1758,9.670079636,3.981797497,13.65187713
2007,36081020800,tract,2000,26,10,36,2535,10.25641026,3.944773176,14.20118343
2007,36081021200,tract,2000,38,35,73,2701,14.06886338,12.95816364,27.02702703
2007,36081021400,tract,2000,56,34,90,5986,9.355162045,5.679919813,15.03508186
2007,36081021600,tract,2000,33,22,55,5708,5.781359495,3.854239664,9.635599159
2007,36081021900,tract,2000,41,5,46,71,577.4647887,70.42253521,647.8873239
2007,36081022001,tract,2000,27,2,29,5756,4.69075747,0.347463516,5.038220987
2007,36081022002,tract,2000,39,4,43,5099,7.648558541,0.784467543,8.433026084
2007,36081022900,tract,2000,6,NA,NA,0,NA,NA,NA
2007,36081023000,tract,2000,12,6,18,1742,6.888633754,3.444316877,10.33295063
2007,36081023200,tract,2000,28,16,44,5011,5.587707045,3.192975454,8.780682499
2007,36081023500,tract,2000,23,17,40,8426,2.729646333,2.017564681,4.747211014
2007,36081023600,tract,2000,20,12,32,2816,7.102272727,4.261363636,11.36363636
2007,36081023800,tract,2000,28,25,53,5273,5.310070169,4.741134079,10.05120425
2007,36081024000,tract,2000,52,55,107,5748,9.046624913,9.568545581,18.61517049
2007,36081024300,tract,2000,40,8,48,5240,7.633587786,1.526717557,9.160305344
2007,36081024400,tract,2000,73,36,109,20,3650,1800,5450
2007,36081024500,tract,2000,20,6,26,4675,4.278074866,1.28342246,5.561497326
2007,36081024600,tract,2000,30,18,48,12,2500,1500,4000
2007,36081024700,tract,2000,14,3,17,1502,9.320905459,1.997336884,11.31824234
2007,36081024800,tract,2000,18,9,27,859,20.95459837,10.47729919,31.43189756
2007,36081024900,tract,2000,40,13,53,5095,7.850834151,2.551521099,10.40235525
2007,36081025000,tract,2000,10,2,12,29,344.8275862,68.96551724,413.7931034
2007,36081025100,tract,2000,40,11,51,5501,7.271405199,1.99963643,9.271041629
2007,36081025200,tract,2000,50,39,89,6156,8.122157245,6.335282651,14.4574399
2007,36081025300,tract,2000,51,23,74,7835,6.50925335,2.935545629,9.444798979
2007,36081025500,tract,2000,27,9,36,1849,14.60248783,4.867495944,19.46998378
2007,36081025700,tract,2000,17,3,20,1504,11.30319149,1.994680851,13.29787234
2007,36081025800,tract,2000,31,27,58,1671,18.55176541,16.15798923,34.70975464
2007,36081025900,tract,2000,26,17,43,3365,7.726597325,5.052005944,12.77860327
2007,36081026000,tract,2000,15,13,28,1636,9.168704156,7.946210269,17.11491443
2007,36081026100,tract,2000,29,21,50,7233,4.009401355,2.903359602,6.912760957
2007,36081026200,tract,2000,16,5,21,1144,13.98601399,4.370629371,18.35664336
2007,36081026300,tract,2000,40,28,68,6003,6.663334999,4.664334499,11.3276695
2007,36081026400,tract,2000,32,25,57,2181,14.67216873,11.46263182,26.13480055
2007,36081026500,tract,2000,32,23,55,4534,7.05778562,5.072783414,12.13056903
2007,36081026600,tract,2000,9,9,18,1799,5.002779322,5.002779322,10.00555864
2007,36081026700,tract,2000,67,38,105,6415,10.44427124,5.923616524,16.36788776
2007,36081026900,tract,2000,45,29,74,10513,4.280414725,2.758489489,7.038904214
2007,36081027000,tract,2000,16,17,33,1468,10.89918256,11.58038147,22.47956403
2007,36081027100,tract,2000,25,26,51,8911,2.805521266,2.917742116,5.723263382
2007,36081027200,tract,2000,16,11,27,2184,7.326007326,5.036630037,12.36263736
2007,36081027300,tract,2000,62,38,100,9459,6.554604081,4.017337985,10.57194207
2007,36081027400,tract,2000,9,2,11,1834,4.907306434,1.090512541,5.997818975
2007,36081027500,tract,2000,32,29,61,7115,4.497540408,4.075895994,8.573436402
2007,36081027600,tract,2000,10,10,20,1223,8.176614881,8.176614881,16.35322976
2007,36081027700,tract,2000,53,36,89,9360,5.662393162,3.846153846,9.508547009
2007,36081027800,tract,2000,14,18,32,2262,6.189213086,7.957559682,14.14677277
2007,36081027900,tract,2000,41,16,57,6763,6.062398344,2.365813988,8.428212332
2007,36081028000,tract,2000,14,9,23,1698,8.244994111,5.300353357,13.54534747
2007,36081028100,tract,2000,44,17,61,6120,7.189542484,2.777777778,9.967320261
2007,36081028200,tract,2000,19,23,42,1318,14.41578149,17.45068285,31.86646434
2007,36081028300,tract,2000,83,26,109,8241,10.07159325,3.154956923,13.22655018
2007,36081028400,tract,2000,21,22,43,3243,6.475485661,6.783842121,13.25932778
2007,36081028500,tract,2000,40,27,67,4979,8.033741715,5.422775658,13.45651737
2007,36081028700,tract,2000,45,13,58,6545,6.875477464,1.986249045,8.861726509
2007,36081028800,tract,2000,59,32,91,4366,13.51351351,7.329363262,20.84287678
2007,36081028900,tract,2000,71,24,95,5484,12.94675419,4.376367615,17.32312181
2007,36081029100,tract,2000,60,29,89,7120,8.426966292,4.073033708,12.5
2007,36081029200,tract,2000,59,53,112,5389,10.94822787,9.834848766,20.78307664
2007,36081029300,tract,2000,9,5,14,1368,6.578947368,3.65497076,10.23391813
